Category,Description,NutrientDataBankNumber,Carotene,Cryptoxanthin,Carbohydrate,Cholesterol,Choline,Fiber,Lutein and Zeaxanthin,Lycopene,Niacin,Protein,Retinol,Riboflavin,Selenium,SugarTotal,Water,MonosaturatedFat,PolysaturatedFat,SaturatedFat,Total Lipid,Calcium,Copper,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Vitamin_A,Vitamin_B12,Vitamin_B6,Vitamin_C,Vitamin_D,Vitamin_E,Vitamin_K
Chocolate milk,"Chocolate milk, ready to drink, reduced sugar, NS as to milk",11511550,2,0,7.68,5,15.2,0,0,0,0.122,3.43,96,0.225,1.9,7.29,87.09,0.29,0.054,0.616,1.04,122,0.018,0.16,13,98,168,66,0.46,96,0.2,0.05,0,0.035,0,0.1
Chocolate milk,"Chocolate milk, ready to drink, low fat (Nesquik)",11511600,2,0,10.15,5,17,0.1,0,0,0.124,3.46,51,0.247,1.9,9.94,84.5,0.3,0.049,0.616,1.11,129,0.028,0.23,13,96,172,65,0.43,52,0.23,0.047,0.4,0.031,0,0.1
Chocolate milk,"Chocolate milk, ready to drink, fat free (Nesquik)",11511610,11,0,13.46,2,15.6,0,0,0,0.164,3.39,63,0.166,1.9,8.39,82.34,0,0,0,0,127,0.075,0.27,13,101,182,79,0.41,64,0.32,0.024,1,0.045,0.04,0.2
Chocolate milk,"Chocolate milk, ready to drink, low fat, no sugar added (Nesquik)",11511700,2,0,10.15,5,17,0.1,0,0,0.124,3.46,51,0.247,1.9,9.94,84.5,0.3,0.049,0.616,1.11,129,0.028,0.23,13,96,172,65,0.43,52,0.23,0.047,0.4,0.031,0,0.1
Hot chocolate / Cocoa,"Hot chocolate / Cocoa, ready to drink",11512010,2,0,16.54,7,14.2,0,1,0,0.123,2.72,68,0.117,1.7,15.18,78.43,0.325,0.047,0.903,1.54,102,0.058,0,17,95,152,60,0.45,68,0.42,0.049,0.2,0.047,0.03,0.2
Hot chocolate / Cocoa,"Hot chocolate / Cocoa, ready to drink, made with nonfat milk",11512020,2,0,16.52,2,14.2,0,1,0,0.128,2.79,52,0.112,1.9,15.31,79.81,0.014,0.005,0.04,0.06,107,0.059,0,18,98,159,61,0.47,52,0.45,0.046,0,0.044,0,0
Hot chocolate / Cocoa,"Hot chocolate / Cocoa, ready to drink, made with non-dairy milk",11512030,1,0,16.68,0,11,0.2,1,0,0.232,1.21,58,0.085,1.3,14.62,80.39,0.386,0.442,0.115,0.98,122,0.132,0.28,16,32,99,75,0.23,58,0.35,0.014,0,0.013,1.14,1.3
Hot chocolate / Cocoa,"Hot chocolate / Cocoa, ready to drink, with whipped cream",11512100,6,0,15.89,12,14.4,0,1,0,0.121,2.73,84,0.121,1.8,14.6,77.44,0.742,0.119,1.952,3.18,101,0.056,0,17,93,149,58,0.44,84,0.41,0.048,0.2,0.045,0.07,0.3
Hot chocolate / Cocoa,"Hot chocolate / Cocoa, ready to drink, made with nonfat milk and whipped cream",11512110,5,0,15.87,8,14.4,0,1,0,0.125,2.79,69,0.116,2,14.72,78.76,0.445,0.079,1.13,1.77,105,0.057,0,17,96,156,60,0.46,69,0.43,0.046,0,0.043,0.04,0.2
Hot chocolate / Cocoa,"Hot chocolate / Cocoa, ready to drink, made with non-dairy milk and whipped cream",11512120,4,0,16.02,5,11.3,0.2,1,0,0.224,1.29,74,0.09,1.3,14.07,79.32,0.799,0.496,1.202,2.64,119,0.127,0.27,15,33,98,73,0.23,74,0.34,0.015,0,0.013,1.13,1.3
Chocolate milk,"Chocolate milk, made from dry mix, NS as to type of milk",11513000,4,0,10.13,8,17,0.3,0,0,0.115,3.41,55,0.132,1.9,9.63,83.63,0.4,0.061,1.232,2.01,146,0.057,0,15,102,164,45,0.82,55,0.53,0.112,1.7,0.054,0.03,0.2
Chocolate milk,"Chocolate milk, made from dry mix with whole milk",11513100,7,0,9.94,11,16.9,0.3,0,0,0.111,3.36,29,0.133,1.9,9.55,82.75,0.646,0.101,1.885,3.14,143,0.057,0,14,100,158,44,0.8,30,0.51,0.113,1.7,0.053,0.05,0.3
Chocolate milk,"Chocolate milk, made from dry mix with reduced fat milk",11513150,3,0,10.16,8,17.3,0.3,0,0,0.117,3.42,78,0.132,1.8,9.62,83.68,0.375,0.054,1.182,1.92,146,0.057,0,15,102,166,45,0.82,78,0.52,0.113,1.9,0.056,0.03,0.2
Chocolate milk,"Chocolate milk, made from dry mix with low fat milk",11513200,1,0,10.43,5,16.5,0.3,0,0,0.118,3.45,54,0.135,2.1,9.69,84.25,0.197,0.03,0.673,1.03,146,0.057,0,15,102,166,45,0.82,54,0.57,0.112,1.7,0.054,0.02,0.1
Chocolate milk,"Chocolate milk, made from dry mix with fat free milk",11513300,2,0,10.14,3,17.3,0.3,0,0,0.123,3.5,60,0.126,2,9.77,85.28,0.016,0.006,0.186,0.22,152,0.058,0,15,106,174,47,0.84,60,0.54,0.11,1.7,0.053,0,0.1
Chocolate milk,"Chocolate milk, made from dry mix with non-dairy milk",11513310,1,0,10.32,0,12.7,0.5,0,0,0.243,1.68,66,0.094,1.3,8.99,85.96,0.445,0.511,0.272,1.27,169,0.142,0.32,13,30,105,63,0.57,66,0.4,0.07,1.7,0.014,1.32,1.5
Chocolate milk,"Chocolate milk, made from reduced sugar mix, NS as to type of milk",11513350,4,0,7.61,8,28.7,0.4,0,0,1.21,3.59,56,0.146,2.8,5.86,85.52,0.499,0.141,1.114,2.1,159,0.079,0.14,29,120,224,59,1,56,0.54,0.136,2.4,0.119,0.03,0.2
Chocolate milk,"Chocolate milk, made from reduced sugar mix with whole milk",11513355,7,0,7.42,11,28.5,0.4,0,0,1.205,3.53,30,0.147,2.8,5.78,84.62,0.75,0.182,1.78,3.26,157,0.079,0.14,29,118,217,58,0.98,31,0.52,0.137,2.4,0.118,0.05,0.3
Chocolate milk,"Chocolate milk, made from reduced sugar mix with reduced fat milk",11513360,3,0,7.64,8,28.9,0.4,0,0,1.211,3.6,79,0.146,2.7,5.86,85.58,0.474,0.134,1.062,2.01,160,0.079,0.14,29,120,226,59,1,79,0.53,0.137,2.5,0.121,0.03,0.2
Chocolate milk,"Chocolate milk, made from reduced sugar mix with low fat milk",11513365,1,0,7.91,5,28.2,0.4,0,0,1.212,3.63,55,0.149,3,5.92,86.15,0.292,0.11,0.543,1.1,160,0.079,0.14,29,120,226,59,1,55,0.58,0.136,2.4,0.119,0.02,0.1
Chocolate milk,"Chocolate milk, made from reduced sugar mix with fat free milk",11513370,2,0,7.63,3,28.9,0.4,0,0,1.217,3.67,61,0.14,2.9,6.01,87.2,0.108,0.085,0.047,0.27,166,0.08,0.14,30,124,233,61,1.02,61,0.56,0.134,2.4,0.118,0,0
Chocolate milk,"Chocolate milk, made from reduced sugar mix with non-dairy milk",11513375,1,0,7.81,0,24.2,0.6,0,0,1.34,1.82,68,0.108,2.1,5.2,87.89,0.545,0.6,0.135,1.34,183,0.166,0.47,28,46,163,77,0.74,68,0.41,0.093,2.4,0.079,1.34,1.4
Chocolate milk,"Chocolate milk, made from dry mix, NS as to type of milk (Nesquik)",11513380,4,0,10.13,8,17,0.3,0,0,0.115,3.41,55,0.132,1.9,9.63,83.63,0.4,0.061,1.232,2.01,146,0.057,0,15,102,164,45,0.82,55,0.53,0.112,1.7,0.054,0.03,0.2
Chocolate milk,"Chocolate milk, made from dry mix with whole milk (Nesquik)",11513381,7,0,9.94,11,16.9,0.3,0,0,0.111,3.36,29,0.133,1.9,9.55,82.75,0.646,0.101,1.885,3.14,143,0.057,0,14,100,158,44,0.8,30,0.51,0.113,1.7,0.053,0.05,0.3
Chocolate milk,"Chocolate milk, made from dry mix with reduced fat milk (Nesquik)",11513382,3,0,10.16,8,17.3,0.3,0,0,0.117,3.42,78,0.132,1.8,9.62,83.68,0.375,0.054,1.182,1.92,146,0.057,0,15,102,166,45,0.82,78,0.52,0.113,1.9,0.056,0.03,0.2
Chocolate milk,"Chocolate milk, made from dry mix with low fat milk (Nesquik)",11513383,1,0,10.43,5,16.5,0.3,0,0,0.118,3.45,54,0.135,2.1,9.69,84.25,0.197,0.03,0.673,1.03,146,0.057,0,15,102,166,45,0.82,54,0.57,0.112,1.7,0.054,0.02,0.1
Chocolate milk,"Chocolate milk, made from dry mix with fat free milk (Nesquik)",11513384,2,0,10.14,3,17.3,0.3,0,0,0.123,3.5,60,0.126,2,9.77,85.28,0.016,0.006,0.186,0.22,152,0.058,0,15,106,174,47,0.84,60,0.54,0.11,1.7,0.053,0,0.1
Chocolate milk,"Chocolate milk, made from dry mix with non-dairy milk (Nesquik)",11513385,1,0,10.32,0,12.7,0.5,0,0,0.243,1.68,66,0.094,1.3,8.99,85.96,0.445,0.511,0.272,1.27,169,0.142,0.32,13,30,105,63,0.57,66,0.4,0.07,1.7,0.014,1.32,1.5
Chocolate milk,"Chocolate milk, made from no sugar added dry mix, NS as to type of milk (Nesquik)",11513390,4,0,7.61,8,28.7,0.4,0,0,1.21,3.59,56,0.146,2.8,5.86,85.52,0.499,0.141,1.114,2.1,159,0.079,0.14,29,120,224,59,1,56,0.54,0.136,2.4,0.119,0.03,0.2
Chocolate milk,"Chocolate milk, made from no sugar added dry mix with whole milk (Nesquik)",11513391,7,0,7.42,11,28.5,0.4,0,0,1.205,3.53,30,0.147,2.8,5.78,84.62,0.75,0.182,1.78,3.26,157,0.079,0.14,29,118,217,58,0.98,31,0.52,0.137,2.4,0.118,0.05,0.3
Chocolate milk,"Chocolate milk, made from no sugar added dry mix with reduced fat milk (Nesquik)",11513392,3,0,7.64,8,28.9,0.4,0,0,1.211,3.6,79,0.146,2.7,5.86,85.58,0.474,0.134,1.062,2.01,160,0.079,0.14,29,120,226,59,1,79,0.53,0.137,2.5,0.121,0.03,0.2
Chocolate milk,"Chocolate milk, made from no sugar added dry mix with low fat milk (Nesquik)",11513393,1,0,7.91,5,28.2,0.4,0,0,1.212,3.63,55,0.149,3,5.92,86.15,0.292,0.11,0.543,1.1,160,0.079,0.14,29,120,226,59,1,55,0.58,0.136,2.4,0.119,0.02,0.1
Chocolate milk,"Chocolate milk, made from no sugar added dry mix with fat free milk  (Nesquik)",11513394,2,0,7.63,3,28.9,0.4,0,0,1.217,3.67,61,0.14,2.9,6.01,87.2,0.108,0.085,0.047,0.27,166,0.08,0.14,30,124,233,61,1.02,61,0.56,0.134,2.4,0.118,0,0
Chocolate milk,"Chocolate milk, made from no sugar added dry mix with non-dairy milk (Nesquik)",11513395,1,0,7.81,0,24.2,0.6,0,0,1.34,1.82,68,0.108,2.1,5.2,87.89,0.545,0.6,0.135,1.34,183,0.166,0.47,28,46,163,77,0.74,68,0.41,0.093,2.4,0.079,1.34,1.4
Chocolate milk,"Chocolate milk, made from syrup, NS as to type of milk",11513400,3,0,13.18,7,15.7,0,0,0,0.118,2.89,51,0.123,1.9,12.23,81.43,0.369,0.056,1.009,1.73,109,0.042,0,16,97,152,54,0.44,51,0.48,0.053,0.1,0.05,0.03,0.2
Chocolate milk,"Chocolate milk, made from syrup with whole milk",11513500,6,0,13,10,15.5,0,0,0,0.114,2.84,27,0.124,1.8,12.16,80.62,0.596,0.094,1.612,2.77,107,0.042,0,16,95,146,53,0.43,28,0.47,0.054,0,0.049,0.04,0.3
Chocolate milk,"Chocolate milk, made from syrup with reduced fat milk",11513550,3,0,13.21,7,15.9,0,0,0,0.12,2.9,72,0.123,1.8,12.23,81.48,0.347,0.05,0.962,1.65,109,0.042,0,16,97,154,54,0.45,72,0.48,0.054,0.2,0.052,0.03,0.2
Chocolate milk,"Chocolate milk, made from syrup with low fat milk",11513600,1,0,13.45,4,15.2,0,0,0,0.121,2.93,50,0.125,2,12.29,82,0.182,0.028,0.492,0.82,109,0.042,0,16,97,154,54,0.45,50,0.53,0.053,0,0.05,0.02,0.1
Chocolate milk,"Chocolate milk, made from syrup with fat free milk",11513700,2,0,13.19,3,15.9,0,0,0,0.125,2.97,55,0.118,1.9,12.37,82.96,0.015,0.005,0.042,0.07,114,0.043,0,16,100,161,56,0.46,55,0.5,0.051,0,0.049,0,0
Chocolate milk,"Chocolate milk, made from syrup with non-dairy milk",11513750,1,0,13.36,0,11.6,0.2,0,0,0.236,1.29,61,0.088,1.2,11.64,83.58,0.411,0.472,0.122,1.04,130,0.121,0.3,14,30,97,70,0.21,61,0.37,0.015,0,0.013,1.22,1.3
Chocolate milk,"Chocolate milk, made from light syrup, NS as to type of milk",11513800,3,0,8.6,7,15.8,0,0,0,0.119,3.1,51,0.125,1.8,7.86,85.67,0.373,0.057,1.018,1.86,111,0.035,0,15,97,161,47,0.43,51,0.49,0.054,0.1,0.051,0.03,0.2
Chocolate milk,"Chocolate milk, made from light syrup with whole milk",11513801,6,0,8.42,10,15.7,0,0,0,0.114,3.04,27,0.126,1.8,7.79,84.85,0.602,0.094,1.627,2.92,109,0.035,0,15,95,155,46,0.42,28,0.47,0.054,0,0.05,0.04,0.3
Chocolate milk,"Chocolate milk, made from light syrup with reduced fat milk",11513802,3,0,8.63,7,16,0,0,0,0.12,3.1,73,0.125,1.7,7.86,85.72,0.35,0.051,0.971,1.78,112,0.035,0,15,97,163,47,0.44,73,0.48,0.054,0.2,0.053,0.03,0.2
Chocolate milk,"Chocolate milk, made from light syrup with low fat milk",11513803,1,0,8.87,4,15.3,0,0,0,0.121,3.13,51,0.127,2,7.92,86.24,0.184,0.028,0.497,0.95,112,0.035,0,15,97,163,47,0.44,51,0.53,0.054,0,0.051,0.02,0.1
Chocolate milk,"Chocolate milk, made from light syrup with fat free milk",11513804,2,0,8.61,3,16,0,0,0,0.126,3.18,56,0.12,1.9,8,87.21,0.015,0.005,0.043,0.19,117,0.036,0,15,100,170,48,0.45,56,0.51,0.052,0,0.05,0,0
Chocolate milk,"Chocolate milk, made from light syrup with non-dairy milk",11513805,1,0,8.78,0,11.7,0.2,0,0,0.237,1.48,62,0.09,1.2,7.27,87.84,0.415,0.476,0.123,1.17,132,0.115,0.3,14,29,105,63,0.2,62,0.37,0.015,0,0.014,1.23,1.3
Chocolate milk,"Chocolate milk, made from sugar free syrup, NS as to type of milk",11513850,3,0,6.04,7,15.9,0.4,1,0,0.143,3.28,51,0.129,1.9,4.31,87.77,0.426,0.062,1.112,2,110,0.072,0.26,20,104,186,77,0.5,51,0.49,0.055,0.1,0.052,0.03,0.2
Chocolate milk,"Chocolate milk, made from sugar free syrup with whole milk",11513851,6,0,5.87,10,15.8,0.4,1,0,0.138,3.23,27,0.13,1.9,4.24,86.94,0.655,0.1,1.72,3.05,108,0.072,0.26,20,103,180,76,0.48,28,0.47,0.056,0,0.051,0.05,0.3
Chocolate milk,"Chocolate milk, made from sugar free syrup with reduced fat milk",11513852,3,0,6.08,7,16.1,0.4,1,0,0.144,3.29,73,0.129,1.8,4.31,87.82,0.404,0.056,1.064,1.92,110,0.072,0.26,20,104,188,77,0.5,73,0.48,0.056,0.2,0.054,0.03,0.2
Chocolate milk,"Chocolate milk, made from sugar free syrup with low fat milk",11513853,1,0,6.32,4,15.4,0.4,1,0,0.145,3.32,51,0.131,2.1,4.37,88.34,0.237,0.033,0.59,1.08,110,0.072,0.26,20,104,188,77,0.5,51,0.53,0.055,0,0.052,0.02,0.1
Chocolate milk,"Chocolate milk, made from sugar free syrup with fat free milk",11513854,2,0,6.06,3,16.1,0.4,1,0,0.15,3.36,56,0.123,2,4.45,89.31,0.069,0.01,0.136,0.32,115,0.073,0.26,20,108,195,79,0.52,56,0.51,0.053,0,0.051,0,0
Chocolate milk,"Chocolate milk, made from sugar free syrup with non-dairy milk",11513855,1,0,6.22,0,11.8,0.5,1,0,0.262,1.66,62,0.094,1.3,3.72,89.94,0.468,0.481,0.217,1.31,131,0.151,0.56,18,37,130,94,0.26,62,0.37,0.016,0,0.015,1.23,1.4
Hot chocolate / Cocoa,"Hot chocolate / Cocoa, made with dry mix and water",11514100,0,0,11.4,0,4.5,0.5,1,0,0.08,0.91,0,0.077,0.7,8.93,86.5,0.18,0.016,0.324,0.55,21,0.048,0.16,12,43,97,72,0.21,0,0.05,0.016,0,0.013,0.03,0.1
Hot chocolate / Cocoa,"Hot chocolate / Cocoa, made with dry mix and whole milk",11514110,6,0,15.16,10,19.1,0.5,1,0,0.169,3.73,27,0.195,2.3,12.87,76.61,0.773,0.109,1.929,3.31,124,0.039,0.16,21,129,225,100,0.55,28,0.49,0.065,0,0.059,0.07,0.4
Hot chocolate / Cocoa,"Hot chocolate / Cocoa, made with dry mix and reduced fat milk",11514120,3,0,15.37,7,19.4,0.5,1,0,0.175,3.79,72,0.194,2.2,12.94,77.47,0.523,0.065,1.278,2.18,127,0.039,0.16,21,131,232,101,0.57,72,0.5,0.065,0.2,0.061,0.05,0.3
Hot chocolate / Cocoa,"Hot chocolate / Cocoa, made with dry mix and low fat milk",11514130,1,0,15.61,4,18.7,0.5,1,0,0.176,3.82,50,0.196,2.5,13,78,0.358,0.043,0.808,1.36,127,0.039,0.16,21,131,232,101,0.57,50,0.55,0.065,0,0.06,0.04,0.2
Hot chocolate / Cocoa,"Hot chocolate / Cocoa, made with dry mix and fat free milk",11514140,2,0,15.35,3,19.4,0.5,1,0,0.18,3.86,56,0.189,2.4,13.08,78.95,0.191,0.02,0.358,0.6,132,0.04,0.16,22,135,239,102,0.58,56,0.52,0.063,0,0.059,0.02,0.1
Hot chocolate / Cocoa,"Hot chocolate / Cocoa, made with dry mix and non-dairy milk",11514150,1,0,15.47,0,15.9,0.7,1,0,0.291,2.18,61,0.159,1.7,12.31,79.63,0.586,0.487,0.436,1.57,148,0.118,0.46,20,64,175,117,0.33,61,0.42,0.029,0,0.025,1.24,1.4
Hot chocolate / Cocoa,"Hot chocolate / Cocoa, made with no sugar added dry mix and water",11514310,0,0,5.94,0,9.5,0.6,1,0,0.09,1.28,0,0.116,1.4,3.11,91.92,0.081,0.007,0.147,0.25,50,0.069,0.41,18,74,224,75,0.28,0,0.1,0.026,0,0.022,0,0.1
Hot chocolate / Cocoa,"Hot chocolate / Cocoa, made with no sugar added dry mix and whole milk",11514320,7,0,10.08,11,24.8,0.6,1,0,0.184,4.26,29,0.239,3.1,7.45,81.29,0.711,0.106,1.853,3.18,159,0.06,0.4,28,165,355,105,0.65,30,0.57,0.079,0,0.07,0.05,0.3
Hot chocolate / Cocoa,"Hot chocolate / Cocoa, made with no sugar added dry mix and reduced fat milk",11514330,3,0,10.3,7,25.2,0.6,1,0,0.19,4.33,77,0.239,3,7.52,82.21,0.447,0.06,1.164,1.99,162,0.06,0.4,28,167,363,106,0.67,77,0.57,0.079,0.2,0.073,0.03,0.2
Hot chocolate / Cocoa,"Hot chocolate / Cocoa, made with no sugar added dry mix and low fat milk",11514340,1,0,10.56,5,24.5,0.6,1,0,0.191,4.35,54,0.241,3.3,7.59,82.76,0.272,0.037,0.665,1.12,162,0.06,0.4,28,167,363,106,0.67,54,0.63,0.078,0,0.071,0.02,0.1
Hot chocolate / Cocoa,"Hot chocolate / Cocoa, made with no sugar added dry mix and fat free milk",11514350,2,0,10.28,3,25.2,0.6,1,0,0.196,4.4,59,0.233,3.2,7.67,83.77,0.094,0.013,0.188,0.32,168,0.061,0.4,28,170,371,108,0.69,59,0.6,0.076,0,0.07,0,0.1
Hot chocolate / Cocoa,"Hot chocolate / Cocoa, made with no sugar added dry mix and non-dairy milk",11514360,1,0,10.43,0,21.4,0.8,1,0,0.313,2.61,65,0.201,2.5,6.88,84.47,0.514,0.508,0.272,1.35,184,0.143,0.72,26,95,302,124,0.42,65,0.48,0.04,0,0.035,1.3,1.4
Strawberry milk,"Strawberry milk, NFS",11519040,3,0,5.35,8,18,0,0,0,0.11,3.33,81,0.139,1.8,5.29,88.68,0.404,0.059,1.111,1.9,128,0.001,0,12,102,157,40,0.43,81,0.55,0.059,0.2,0.058,0.03,0.2
Strawberry milk,"Strawberry milk, whole",11519050,6,0,11.82,11,16.5,0,0,0,0.103,3.04,29,0.136,1.8,11.68,81.46,0.636,0.1,1.719,2.97,114,0.001,0.03,11,94,139,38,0.38,30,0.5,0.057,0,0.052,0.05,0.3
Strawberry milk,"Strawberry milk, reduced fat",11519105,3,0,10.71,8,17.1,0,0,0,0.11,3.15,78,0.135,1.7,10.46,83.64,0.375,0.054,1.042,1.8,118,0.001,0.03,11,97,150,39,0.4,78,0.52,0.057,0.2,0.056,0.03,0.2
Strawberry milk,"Strawberry milk, low fat",11519200,1,0,12.3,5,16.1,0,0,0,0.11,3.13,54,0.138,2,11.82,82.94,0.194,0.03,0.525,0.89,117,0.001,0.03,11,96,147,39,0.4,54,0.56,0.056,0,0.053,0.02,0.1
Strawberry milk,"Strawberry milk, fat free",11519205,2,0,12.03,3,16.8,0,0,0,0.115,3.18,59,0.129,1.9,11.9,83.95,0.016,0.006,0.045,0.09,122,0.002,0.03,12,99,155,41,0.42,59,0.54,0.054,0,0.052,0,0
Strawberry milk,"Strawberry milk, reduced sugar",11519210,1,0,7.08,5,17.1,0,0,0,0.111,3.31,57,0.138,2.1,6.86,87.91,0.206,0.031,0.557,0.94,124,0.001,0,12,101,156,38,0.42,57,0.6,0.059,0,0.056,0.02,0.1
Strawberry milk,"Strawberry milk, non-dairy",11519215,1,0,12.2,0,12.3,0.2,0,0,0.233,1.39,65,0.098,1.2,11.12,84.62,0.438,0.503,0.13,1.13,139,0.085,0.35,10,24,87,57,0.15,65,0.39,0.014,0,0.014,1.3,1.4
Milk,"Milk, malted",11526000,4,0,8.67,8,17.2,0,0,0,0.89,3.2,115,0.131,1.8,7.82,85.25,0.408,0.062,1.114,1.91,159,0.079,0.71,21,98,150,60,1,115,0.54,0.136,2.4,0.113,0.56,0.2
Eggnog,Eggnog,11531000,7,0,8.05,59,52.2,0,54,0,0.105,4.55,58,0.19,4.2,8.05,82.54,1.302,0.198,2.591,4.19,130,0.013,0.2,19,109,165,54,0.46,59,0.45,0.05,1.5,0.034,0.21,0.3
Milk shake,"Milk shake, home recipe, chocolate",11541110,12,0,13.55,20,19.6,0.5,0,0,0.151,3.48,63,0.159,2.1,12.57,75.87,1.64,0.222,3.725,6.14,118,0.052,0.35,18,103,187,52,0.47,64,0.45,0.059,0.3,0.051,0.14,0.3
Milk shake,"Milk shake, home recipe, flavors other than chocolate",11541120,11,0,11.41,23,20.7,0.2,0,0,0.109,3.36,61,0.174,1.9,10.66,78.45,1.5,0.231,3.616,5.98,125,0.009,0.03,13,102,167,53,0.51,63,0.49,0.056,0.2,0.051,0.14,0.3
Milk shake,"Milk shake, home recipe, chocolate, light",11541130,52,0,12.93,14,18.2,0.3,0,0,0.118,3.99,59,0.136,2.1,12.42,79.03,0.907,0.111,2.007,3.31,138,0.04,0.26,15,95,163,51,0.43,63,0.43,0.046,0.5,0.044,0.09,0.3
Milk shake,"Milk shake, home recipe, flavors other than chocolate, light",11541135,6,0,13.84,13,20.5,0.1,0,0,0.121,3.88,83,0.181,2.1,11.07,79.07,0.591,0.099,1.408,2.33,138,0.007,0.07,13,103,176,51,0.54,83,0.56,0.055,0.4,0.056,0.06,0.2
Milk shake with malt,Milk shake with malt,11541400,11,0,13.66,23,22.1,0.2,0,0,0.302,3.77,61,0.202,2.4,12.04,75.57,1.525,0.276,3.659,6.11,131,0.016,0.06,16,112,190,66,0.53,63,0.5,0.07,0.3,0.068,0.15,0.5
Milk shake,"Milk shake, fast food, chocolate",11542100,0,0,20.36,23,27,1.6,1,0,0.252,3.7,89,0.652,3.4,13.39,68.32,1.841,0.318,4.044,6.66,115,0.177,0.73,23,111,193,80,0.7,89,0.22,0.061,0,0.027,0.25,0.4
Milk shake,"Milk shake, fast food, flavors other than chocolate",11542200,0,0,19.59,23,27.3,0.9,0,0,0.213,3.37,91,0.66,3.2,13.63,69.65,1.785,0.316,3.962,6.52,115,0.103,0.46,13,98,166,81,0.57,91,0.22,0.06,0,0.026,0.25,0.4
Milk shake,"Milk shake, bottled, chocolate",11543000,0,0,20.36,23,27,1.6,1,0,0.252,3.7,89,0.652,3.4,13.39,68.32,1.841,0.318,4.044,6.66,115,0.177,0.73,23,111,193,80,0.7,89,0.22,0.061,0,0.027,0.25,0.4
Milk shake,"Milk shake, bottled, flavors other than chocolate",11543010,0,0,19.59,23,27.3,0.9,0,0,0.213,3.37,91,0.66,3.2,13.63,69.65,1.785,0.316,3.962,6.52,115,0.103,0.46,13,98,166,81,0.57,91,0.22,0.06,0,0.026,0.25,0.4
Licuado or Batido,Licuado or Batido,11551050,8,0,13.1,5,13.9,0.7,8,0,0.242,2.4,37,0.104,1.5,10.86,82.44,0.281,0.076,0.758,1.38,83,0.022,0.11,14,72,184,25,0.32,38,0.35,0.109,9.9,0.045,0.08,0.5
Fruit smoothie,"Fruit smoothie, NFS",11553100,14,0,11.65,4,11.8,1.2,19,0,0.311,2.4,19,0.11,1.6,8.23,84.22,0.236,0.094,0.57,1.07,81,0.03,0.22,14,68,180,28,0.37,20,0.28,0.092,9,0.039,0.16,3.3
Fruit smoothie,"Fruit smoothie, with whole fruit and dairy",11553110,14,0,11.66,4,11.8,1.2,19,0,0.311,2.4,19,0.11,1.6,8.23,84.22,0.236,0.094,0.57,1.07,81,0.03,0.22,14,68,180,28,0.37,20,0.28,0.092,9,0.039,0.16,3.3
Fruit smoothie,"Fruit smoothie, with whole fruit and dairy, added protein",11553120,12,0,9.71,5,25.5,1.1,17,0,0.312,7.38,21,0.236,3.3,7.14,80.44,0.26,0.11,0.649,1.21,116,0.025,0.28,23,154,174,40,0.77,22,0.46,0.085,8.4,0.077,0.16,3.5
Fruit smoothie juice drink,"Fruit smoothie juice drink, with dairy",11553130,7,0,15.05,1,4,0.9,17,0,0.217,0.86,1,0.028,0.3,12.68,83.61,0.049,0.052,0,0.14,20,0.038,0.14,11,11,131,14,0.09,2,0,0.108,5.2,0.023,0.03,0.3
Chocolate milk drink,Chocolate milk drink,11560000,0,0,10.68,0,3.3,0.6,1,0,0.106,0.64,60,0.051,0.7,8.68,87.63,0.049,0.009,0.31,0.4,100,0.074,0.33,11,24,79,91,0.16,60,0.06,0.011,2,0.01,0.01,0.1
Infant formula,"Infant formula, NFS",11710000,0,0,7.12,1,15.4,0,0,0,0.67,1.38,59,0.096,1.7,7.12,87.46,1.305,0.739,1.342,3.56,54,0.063,1.19,6,28,70,20,0.59,59,0.18,0.04,7,0.06,0.78,5.6
Infant formula,"Infant formula, NS as to form (Similac Expert Care Alimentum)",11710050,0,0,6.77,1,8,0,0,0,0.885,1.8,59,0.059,1.2,4.4,87.32,0.294,1.126,1.838,3.63,69,0.049,1.18,5,49,77,29,0.49,59,0.3,0.039,5.9,0.039,1.32,9.8
Infant formula,"Infant formula, ready-to-feed (Similac Expert Care Alimentum)",11710051,0,0,6.77,1,8,0,0,0,0.885,1.8,59,0.059,1.2,4.4,87.32,0.294,1.126,1.838,3.63,69,0.049,1.18,5,49,77,29,0.49,59,0.3,0.039,5.9,0.039,1.32,9.8
Infant formula,"Infant formula, powder, made with water, NFS (Similac Expert Care Alimentum)",11710053,0,0,6.77,1,8,0,0,0,0.885,1.8,59,0.059,1.2,4.4,87.32,0.294,1.126,1.838,3.63,69,0.049,1.18,5,49,77,29,0.49,59,0.3,0.039,5.9,0.039,1.32,9.8
Infant formula,"Infant formula, powder, made with tap water (Similac Expert Care Alimentum)",11710054,0,0,6.77,1,8,0,0,0,0.885,1.8,59,0.059,1.2,4.4,87.32,0.294,1.126,1.838,3.63,69,0.049,1.18,5,49,77,29,0.49,59,0.3,0.039,5.9,0.039,1.32,9.8
Infant formula,"Infant formula, powder, made with plain bottled water (Similac Expert Care Alimentum)",11710055,0,0,6.77,1,8,0,0,0,0.885,1.8,59,0.059,1.2,4.4,87.32,0.294,1.126,1.838,3.63,69,0.049,1.18,5,49,77,29,0.49,59,0.3,0.039,5.9,0.039,1.32,9.8
